gt,eid,uid,cid0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1,RUosQxBPEwM7Jmd6s2AlbLSOCq1Z2KiV,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0
1,PHlw9o50xI2fvYf2ytax6kQpgKuZSCgx,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,0,0,33,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,82yxbnesfW0XC0rPocQ4VG7lnd49WmP5,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
0,htua1xywlnpsMMY7EJSOsurL86GI912X,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,6,9,42,0,0,0,0,0,1,18,0,85,0,0,0,2,0,0,4,0,0,0,0,0,0,4,0,0,1,0
0,htua1xywlnpsMMY7EJSOsurL86GI912X,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,11,22,0,0,0,0,0,15,42,0,0,0,0,0,20,11,0,20,0,0,0,1,0,0,12,0,0,1,0
0,4w65IJuU7aRi28m7eaz5o1EHevqyF6Ws,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,0,0,0,0,6,0,10,0,0,0,4,4,55,0,34,4,0,5,0,0,0,0,4,6,4,0,0,0,4,4
0,4w65IJuU7aRi28m7eaz5o1EHevqyF6Ws,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,1,35,11,6,0,22,0,0,0,18,7,0,0,4,7,0,0,0,0,0,0,12,0,4,4,0,0,6,128
0,MOJ1BiwMK7lBUiFS9DTwwPvbUWIkdFFP,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,1,4,25,8,6,1,0,4,11,0,4,0,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,47,9
1,SHmlUgNk9MPVdcZ7Cn8s2iFXGP9J6KWU,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1,M8vvEsZ9hV96i1khR2J6NLS2brbHYyWc,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17
0,b42x9fEviD2KrosQFgO4BDKrSzPFH9d9,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,0,0,7,213,0,3,0,0,0,0,0,0,0,73,166,124,82,0,0,16,0,0,0,0,26,0,0,2,0,91
0,b42x9fEviD2KrosQFgO4BDKrSzPFH9d9,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,0,0,17,12,0,2,0,0,0,0,0,0,0,6,4,38,0,0,0,5,0,0,0,0,102,0,0,2,0
0,1dxQmK9WwlHWuIG7ZTn4PsJ2vflQBDH3,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,0,0,0,18,7,0,6,11,16,0,0,6,5,4,4,0,14,0,0,0,27,0,61,4,0,0,0,4,0
0,0sHZLomGvaKS1k1p8JOi8o9LaZkAtTO8,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,0,27,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25
1,eXEITuHYjhxsbm5B6dP5cReIRssXuhPy,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,9,0
0,iJvDsYi6zIbeBcBgPSE07utxh6J5vUbE,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,0,0,0,0,13,7,0,65,30
0,VKDNE86ItuOpp2oVHDMGR3EPQG95zuXs,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0
1,DBI154fAsTYpTW5PDGxgInzkEniSAAwK,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,eLqag6twmL6nT6SLVrpY07QGG3bytKwe,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,0,0,0,0,0,0,35,0,0,0,0,0,4,0,0,0,0,0,0,6,0,15,0,0,0,0,0,16,64
1,zBYq3S89hCrsMeRBWwKxH3wWGwuZLtQd,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,0,32,0,4,0
0,uC13qDtyCOrNZDrVjKb9SOCd3nUYJHP3,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,14,0,0,0,14,23,0
1,E8RjQQO7yCEcltzGjocP0J2MU0lx21ru,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,hsfhtU4M5TheaMDQp3qT0TWxREGs9Jaw,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,17
0,4en36s6M5dWiGXaOz7Ao485PkasQppcC,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,10,10,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,14,0,0,0,0,11,0,36,0,0,19,4
0,QZlrdLlHe7e0ZRTkgYzBr7UNyCdv4xpd,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,0,0,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,15,12,3,0
0,hFX2AMHeWhj1INlEy1UPxjXbgsUkWm8t,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,11,0,0,36,7,0,0,12,0
1,vcbB1O65ViiZQm6jlzGN6W2EH2EmJjQK,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,97,0,16,28,13,0,35,34,0,12,0,0,0,0,21,0,0,0,0,0,0,19,0,0,0,0,0,0,6,0
0,ePllgwAWdxnJRLF77BOQ9b9zNcuOSISe,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,1,0,31,0,6,0,0,0,0,5,0,15,10,0,29,27,18,0,5,0,0,0,30,4,0,4,0,4,0
0,8XstJLDa8agdHppUFVVZbvtgkIjc1hSo,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,11,8,0,31,0,5,0,0,5,0,0,4,0,9,15,0,5,0,4,4,0,0,12,5,10,10,3,17,21
1,Kri2JAypVe01ivKIkuR2uMmD1SKQe2z3,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,0,0,0,0,0,0,0,0,0,16,0,0,34,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0
0,z32rrUc7H2st8TUokKg2mA0SXwiV8zPN,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,9,51,0,0,0,0,18,0
0,YbN4WPyvjDkClk0QfS7xQ2KtyRDY6mvK,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,0,0,79,0,7,0,0,0,6,27,0,0,0,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,48,1
1,rwZPkNP5jbYPX691iPVLQRdGmrqAlsLH,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,rwZPkNP5jbYPX691iPVLQRdGmrqAlsLH,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
1,Dw289XdbVPARtBCp3XyIbEXKo6sChudi,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,lri3Bm6mGdJ1wEpJO4c8fcTdLtxpvXa6,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,45,0,0,0,172,0,0,7,0,37,0,0,0,0,18,0,0,0,0,0,74,0,0,0,0,0,0
1,RvRsXzYULX8CJPXHa5mzL8AcNhscf6wx,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,9,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
1,n6g50uYKXPDZP0tI3HvDI3sQlgkEYQ9t,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,WQvAdilRxsksKqQWzKEILUwddYnT927z,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,20,0,8,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,IjNUKB7dvHimeVQdJPcMV9GHh8X3ACi4,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,affppoxqvCZhtMd3A1khAMJ6PTtvZhf9,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,67,38,3,95,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,11,0,0,0,0,0,0,0,0,0
1,uzWBIpHNnLP0Ck2jFJb3dlQmKW50Edgg,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,LBiRwhykvYlkPokFukwKE3pfXRl4e4Nw,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,43,19,7,20,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,CAJTHZgER1cUEaMoS6UrUkuHNZZbsU9M,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,18,0,92,0,10,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,TYu8VgV6TkJO1pWVABdfXnpa6VWQUK0O,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4IkxYjTflPhoHxhEdrFyf3T4ZXNMTaKd,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,5,46,6,0,0,17,0,0,0,41,0,0,0,0,0,0,57,40,5,0,0,19,32,93,0,0,0,76,0
1,A8rz0vMThAU17OyS7TiHPCSZ088mScoQ,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
1,NKzNFHK6LaJqjMec69ZX5HfBigF4yyJV,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,83,0,0,32,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,MoOt0pLc6LPrRtSRaIbD7yJ5rRpkSxQh,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,DgaifwdXOeOWB23pZZjNIgSww1uVv3vI,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,HAPPxnLUjIhcauBZnnWBFk3JE6gETTxa,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,McVFksjsd7gqjfpNdRYswxB6Ly7zMDUI,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,62,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,tCXUYAVw455MAJWBfBlKD9PaArTnum6K,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,mDG9Rxl75Wy9jJLHldZXeLQnqCWbJnNh,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cDTJe7mzABgZuuhVrbXbLDlWeF860dTW,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Sqb9rCT9CzMY8ZiGPrmmTQHW8dIqJZBT,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0OQWZBG0W4kepi8nreWMZMMypwSc3KLe,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,46,25,29,7,0,21,20,0,0,0,10,0,25,96,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0
1,R0BF3k8rl0hN1Xjq59ZjmegVjqcKX9oA,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,12,5,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,PueCTOZid1NIenGrGQNvEExDupERGR94,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,23,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,dFrBZuKOTxv7Ek84BAuACScgZVHLiPRz,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,24,0,7,7,0,0,0,8,116,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2txyeJeVHewFPGKztIs7LVNsRtu62SIj,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,17,13,15,0,4,0,0,22,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1,CNy8nHnus6ReY45d9zqNv8rRJDfMythS,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,UInMBEH8f1h2vxXVslRsWyLOTv8ggYq3,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,143,7,96,141,25,92,0,0,53,41,0,0,38,12,7,12,0,0,0,0,0,20,47,0,0,0,0,0,0
1,0XUEmNa1QlvbJ6h0wBm0Vh8YELQW58i8,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,OMzzJICpXQ12vN2QhxiLmWbQhc59H2Je,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,139,11,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,BJaK31XM4DCMgldXltRIhwlSVt79ImvN,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Wkp6iolUyaZoJ05flcS8uKmcM1K0sTAZ,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,qdFvSvAu7YEiiOuRfROhUegKEcAw8WjI,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,l5LfU8gApOG72AnBkdAbfOLQLwFH7Zo2,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,9,7,7,4,0,8,32,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,YJ5mxpUsuGnox6GEy3E35b75l1Yuk6TC,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Y75HPUfsmJFX2l4CIc47CvtaKqz7eTTH,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,nPGsjt6sk2qCL2FY7YNDGlVui96j8qhd,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,tmmvczbZLiPw6t5Ru9DTWRYnvMI3hKxN,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,47,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1,03I1lWZt67ECKkJOIVeqAmBCKjZopH4v,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5,7,11,17,5,26,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,dQeQGMqD2AfjLt9WMqT1wjR4i8srmTVY,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,FUyt82uYcKeXe5a1uDqi5Za4PXy0kx7h,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,pWZNevyPOl4ouTcnYPIT4PYWT7cW7Aq7,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,4,0,11,33,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,e1CSwKLgflGiW7QjzYRNEoHjbDEH3F2k,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,hOv5RKQK1RGRxpJJGcW0k2cA3RwQ8Rk5,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,54,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1,jcyuD7rFE4XO7CpWU6qjqHSzjWdDLgUn,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,34,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,vag0mKRhWPXqyPdrs8UzxFb02sZFFg3Z,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,A7tHWOZtAjCVDU6Pkr6MtHjmqydOP5Uv,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,GfQva8AQrZlwGbvyDGDInKzkvq0dln6l,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,16,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
1,IhporhjBpD87E7pLhYtc9YRC8PipZyt6,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,34,14,25,10,64,7,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6khySUugasTypUZbIissXWV1lXFT1d5n,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0m3zP8nDyi6TxYSAa3KOP4WzeZItFG3V,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,bUizg9a7xaQ9xo39EDPwubco3asipi0e,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,18,0,0,7,7,0,0,0,36,0,0,0,0,0,0,0,40,0,0,4,0,0,0,7,0,0,0,0,0,0
1,HH3HV5HDJ35z2ldQAEIDXBOSBTxLd6O9,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,13,0,28,0,0,0,15,0,60,0,0,0,4,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0
0,kHp5QZURLzbWn4koqFYZnQmO0kliz5hb,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5,0,0,7,0,88,0,0,12,34,11,2,0,50,0,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0
1,reYWWuBxz5Nnxq3jAGjfGe1NyMEEto5R,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,64,41,85,13,0,0,0,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,GXuacM1G2BzxiXouSVLnDv1V97NGwCCe,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,14,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5tD3trtPQ6jzqFRimP1PMPhgvFtRmfA4,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,16,3,0,18,0,0,0,9,0,0,0,10,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,a4RYqILKcnu8c617gYSbD0KQIm9DqZnc,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,czTQ5ELSy91Dy79vk5MgxZdL9nunJtpb,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1nooHXMbJhGPsGTrHpT4esI4WCkiFA2H,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,BbZEGv8zMCuD8c0LXrenf9W1lGSlVd04,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,47,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,zLfLf7Y2Kf0HyKtBcK0c943FFMXMBiGO,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,26,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,ijFjDmHOLiyu54Ko0v4roRDWdDCIX5i1,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,20,18,0,17,14,0,0,25,15,23,14,10,105,15,20,24,15,16,0,7,0,7,7,20,0,0,5,0
1,CVQI4y90zNEQKnbziqeit6sPoxhPlPMP,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,pWkLIEFKVWp1dpRpiw46ybvs7QZ4nDA4,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Y1ppxEgbx61jNTLCoOABIFXnW04QUYST,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,VJ15PTmNAjfB6ipRCoKMs7aSjJuraSNv,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,34,68,29,4,14,4,0,39,0,0,6,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,21,0
1,TMVzoCHYEzB4dA3dJFO0jufgXr0xWoMt,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ILcXhWva6fUJAzRZSl16N8h2AK8Jjf9I,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,blTEANBNlwleHMZh60k5xSk9rNOJZKek,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,FM7f8SmryrQv0xQWmeGBOm7E9JzAE7cF,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,12,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,uYnLLjFhtmRLfdb6UnGOhZKWKwE2Sz7S,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,XqcIbo9pkzTiouZzC4CsMH0T57ZrJT7c,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,34,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,SbxWcDAQO1PnIdll82O1Qa8HqEHuIfT7,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,DIqOhojonPjb3L0MafoRC4vbkm2ZgCPT,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,23,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,jcdJUvdxIg03VTKugjVUNiWSl6LwbiFS,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Uo5Is5U7melZAv7xg2Req57LK7O8TGT8,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,20,0,0,48,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
